Date,Price Earnings Ratio (P/E)
03/09/2021,26.8692
02/09/2021,26.8772
01/09/2021,26.781
31/08/2021,26.7671
30/08/2021,26.8054
27/08/2021,26.6951
26/08/2021,26.4631
25/08/2021,26.6231
24/08/2021,26.5492
23/08/2021,26.5007
20/08/2021,26.277
19/08/2021,26.0703
18/08/2021,26.0437
17/08/2021,26.2933
16/08/2021,26.4856
13/08/2021,26.4239
12/08/2021,26.3818
11/08/2021,26.3166
10/08/2021,26.2514
09/08/2021,26.242
06/08/2021,30.7059
05/08/2021,30.6545
04/08/2021,30.4719
03/08/2021,30.6137
02/08/2021,30.3646
30/07/2021,30.4207
29/07/2021,30.5861
28/07/2021,30.4416
27/07/2021,30.4473
26/07/2021,30.5914
23/07/2021,30.5187
22/07/2021,30.2122
21/07/2021,30.1514
20/07/2021,29.9049
19/07/2021,29.4583
16/07/2021,29.9333
15/07/2021,30.1607
14/07/2021,30.2594
13/07/2021,30.2242
12/07/2021,30.329
09/07/2021,30.2247
08/07/2021,29.8876
07/07/2021,30.1457
06/07/2021,30.0448
05/07/2021,30.1056
02/07/2021,30.1056
01/07/2021,29.8815
30/06/2021,29.7354
29/06/2021,29.696
28/06/2021,29.6878
25/06/2021,29.6192
24/06/2021,29.5209
23/06/2021,29.3503
22/06/2021,29.3821
21/06/2021,29.2323
18/06/2021,28.8301
17/06/2021,29.2135
16/06/2021,29.2315
15/06/2021,29.3899
14/06/2021,29.4491
11/06/2021,29.3958
10/06/2021,29.3387
09/06/2021,29.2029
08/06/2021,29.2522
07/06/2021,29.2471
04/06/2021,29.2704
03/06/2021,29.014
02/06/2021,29.0843
01/06/2021,29.0396
31/05/2021,29.0511
28/05/2021,29.0511
27/05/2021,29.0221
26/05/2021,28.9608
25/05/2021,28.894
24/05/2021,28.9516
21/05/2021,28.6682
20/05/2021,28.701
19/05/2021,28.409
18/05/2021,28.5143
17/05/2021,28.7915
14/05/2021,28.8653
13/05/2021,28.4436
12/05/2021,28.1139
11/05/2021,28.7305
10/05/2021,28.9659
07/05/2021,33.3077
06/05/2021,33.0639
05/05/2021,32.7961
04/05/2021,32.773
03/05/2021,32.9934
30/04/2021,32.9029
29/04/2021,33.1414
28/04/2021,32.9188
27/04/2021,32.9466
26/04/2021,32.9537
23/04/2021,32.8951
22/04/2021,32.5395
21/04/2021,32.8419
20/04/2021,32.5391
19/04/2021,32.762
16/04/2021,32.9368
15/04/2021,32.8183
14/04/2021,32.4582
13/04/2021,32.5915
12/04/2021,32.4844
09/04/2021,32.4908
08/04/2021,32.2419
07/04/2021,32.1064
06/04/2021,32.0591
05/04/2021,32.0903
02/04/2021,31.6336
01/04/2021,31.6336
31/03/2021,31.2706
30/03/2021,31.1601
29/03/2021,31.2601
26/03/2021,31.2872
25/03/2021,30.7753
24/03/2021,30.6149
23/03/2021,30.7832
22/03/2021,31.0199
19/03/2021,30.8035
18/03/2021,30.8221
17/03/2021,31.2832
16/03/2021,31.2266
15/03/2021,31.2842
12/03/2021,31.0824
11/03/2021,31.0509
10/03/2021,30.7332
09/03/2021,30.6022
08/03/2021,30.1752
05/03/2021,30.3377
04/03/2021,29.7577
03/03/2021,30.1837
02/03/2021,30.5782
01/03/2021,30.8378
26/02/2021,30.0402
25/02/2021,30.3607
24/02/2021,31.3508
23/02/2021,30.869
22/02/2021,29.6941
19/02/2021,29.9255
18/02/2021,29.9811
17/02/2021,30.1141
16/02/2021,30.1237
15/02/2021,30.1409
12/02/2021,30.1409
11/02/2021,29.9996
10/02/2021,29.9498
09/02/2021,29.9601
08/02/2021,30.0132
05/02/2021,29.7928
04/02/2021,29.6771
03/02/2021,29.3592
02/02/2021,29.3296
01/02/2021,28.9276
29/01/2021,28.4706
28/01/2021,29.0312
27/01/2021,28.7506
26/01/2021,29.5083
25/01/2021,29.5523
22/01/2021,29.4458
21/01/2021,29.5347
20/01/2021,29.5254
19/01/2021,29.1196
18/01/2021,28.8846
15/01/2021,28.8846
14/01/2021,29.0938
13/01/2021,29.2034
12/01/2021,29.1371
11/01/2021,29.125
08/01/2021,29.3171
07/01/2021,29.157
06/01/2021,28.7304
05/01/2021,28.5673
04/01/2021,28.3664
01/01/2021,28.7912
31/12/2020,28.7922
30/12/2020,28.608
29/12/2020,28.5697
28/12/2020,28.6334
25/12/2020,28.3858
24/12/2020,28.3858
23/12/2020,28.2858
22/12/2020,28.2647
21/12/2020,28.3235
18/12/2020,28.4345
17/12/2020,28.5347
16/12/2020,28.3703
15/12/2020,28.3201
14/12/2020,27.9601
11/12/2020,28.0825
10/12/2020,28.118
09/12/2020,27.9802
08/12/2020,28.2051
07/12/2020,28.121
04/12/2020,28.1755
03/12/2020,27.9285
02/12/2020,27.9384
01/12/2020,27.886
30/11/2020,27.5545
27/11/2020,27.6821
26/11/2020,27.6159
25/11/2020,27.6159
24/11/2020,27.6864
23/11/2020,27.2473
20/11/2020,27.0912
19/11/2020,27.2769
18/11/2020,27.1598
17/11/2020,27.2055
16/11/2020,27.3365
13/11/2020,27.0218
12/11/2020,26.6589
11/11/2020,26.9276
10/11/2020,26.7231
09/11/2020,26.7606
06/11/2020,26.4511
05/11/2020,26.4587
04/11/2020,25.9537
03/11/2020,25.3938
02/11/2020,24.9497
30/10/2020,24.6461
29/10/2020,24.9487
28/10/2020,24.6542
27/10/2020,25.556
26/10/2020,25.6333
23/10/2020,26.1189
22/10/2020,26.0292
21/10/2020,25.894
20/10/2020,25.951
19/10/2020,25.8289
16/10/2020,26.2577
15/10/2020,26.2542
14/10/2020,26.2943
13/10/2020,26.4696
12/10/2020,26.6376
09/10/2020,26.2073
08/10/2020,25.979
07/10/2020,25.7726
06/10/2020,25.3317
05/10/2020,25.6911
02/10/2020,25.2374
01/10/2020,25.4813
30/09/2020,25.3479
29/09/2020,25.1404
28/09/2020,25.262
25/09/2020,24.8614
24/09/2020,24.4705
23/09/2020,24.4021
22/09/2020,24.9954
21/09/2020,24.7385
18/09/2020,25.0283
17/09/2020,25.3114
16/09/2020,25.5262
15/09/2020,25.6454
14/09/2020,25.5122
11/09/2020,25.1916
10/09/2020,25.1815
09/09/2020,25.6323
08/09/2020,25.1263
07/09/2020,25.8442
04/09/2020,25.8442
03/09/2020,26.057
02/09/2020,26.9631
01/09/2020,26.5574
31/08/2020,26.36
28/08/2020,26.4181
27/08/2020,26.2413
26/08/2020,26.2026
25/08/2020,25.944
24/08/2020,25.8447
21/08/2020,25.5881
20/08/2020,25.5116
19/08/2020,25.4441
18/08/2020,23.1642
17/08/2020,23.1109
14/08/2020,23.0485
13/08/2020,23.0524
12/08/2020,23.0997
11/08/2020,22.7809
10/08/2020,22.9639
07/08/2020,22.9011
06/08/2020,22.8866
05/08/2020,22.7392
04/08/2020,22.5939
03/08/2020,22.5126
31/07/2020,22.3521
30/07/2020,22.1819
29/07/2020,22.2654
28/07/2020,21.9772
27/07/2020,22.1204
24/07/2020,21.958
23/07/2020,22.0948
22/07/2020,22.3704
21/07/2020,22.2425
20/07/2020,22.2052
17/07/2020,22.0201
16/07/2020,21.9576
15/07/2020,22.0326
14/07/2020,21.8343
13/07/2020,21.5455
10/07/2020,21.7491
09/07/2020,21.5238
08/07/2020,21.646
07/07/2020,21.4779
06/07/2020,21.7128
03/07/2020,21.3733
02/07/2020,21.3733
01/07/2020,21.2797
30/06/2020,21.3152
29/06/2020,20.9917
26/06/2020,20.6878
25/06/2020,21.2016
24/06/2020,20.9718
23/06/2020,21.5284
22/06/2020,21.4361
19/06/2020,21.2977
18/06/2020,21.4186
17/06/2020,21.4082
16/06/2020,21.4856
15/06/2020,21.0847
12/06/2020,20.9106
11/06/2020,20.6408
10/06/2020,21.9155
09/06/2020,22.0329
08/06/2020,22.2018
05/06/2020,21.9373
04/06/2020,21.377
03/06/2020,21.4113
02/06/2020,21.1221
01/06/2020,20.9467
29/05/2020,20.8683
28/05/2020,20.7682
27/05/2020,20.7908
26/05/2020,20.4832
25/05/2020,20.232
22/05/2020,20.2311
21/05/2020,20.1988
20/05/2020,20.297
19/05/2020,18.837
18/05/2020,19.0365
15/05/2020,18.4552
14/05/2020,18.383
13/05/2020,18.1736
12/05/2020,18.4966
11/05/2020,18.8845
08/05/2020,18.8812
07/05/2020,18.5679
06/05/2020,18.3567
05/05/2020,18.4857
04/05/2020,18.3201
01/05/2020,18.2426
30/04/2020,18.7692
29/04/2020,18.9437
28/04/2020,18.453
27/04/2020,18.5503
24/04/2020,18.2813
23/04/2020,18.0304
22/04/2020,18.0401
21/04/2020,17.6357
20/04/2020,18.1938
17/04/2020,18.525
16/04/2020,18.0416
15/04/2020,17.9373
14/04/2020,18.3414
13/04/2020,17.7973
10/04/2020,17.9789
09/04/2020,17.9789
08/04/2020,17.7206
07/04/2020,17.137
06/04/2020,17.1645
03/04/2020,16.0366
02/04/2020,16.2831
01/04/2020,15.9197
31/03/2020,16.6573
30/03/2020,16.9284
27/03/2020,16.3794
26/03/2020,16.9505
25/03/2020,15.9547
24/03/2020,15.7728
23/03/2020,14.4198
20/03/2020,14.8556
19/03/2020,15.5289
18/03/2020,15.4562
17/03/2020,16.3011
16/03/2020,15.3768
13/03/2020,17.4705
12/03/2020,15.9859
11/03/2020,17.6414
10/03/2020,18.5478
09/03/2020,17.6746
06/03/2020,19.1278
05/03/2020,19.4597
04/03/2020,20.1418
03/03/2020,19.326
02/03/2020,19.885
28/02/2020,19.0042
27/02/2020,19.1837
26/02/2020,20.1767
25/02/2020,20.237
24/02/2020,20.8516
21/02/2020,21.8634
20/02/2020,22.0958
19/02/2020,22.1273
18/02/2020,22.0236
17/02/2020,22.0881
14/02/2020,22.0881
13/02/2020,22.0475
12/02/2020,22.0835
11/02/2020,21.9417
10/02/2020,21.9047
07/02/2020,21.7454
06/02/2020,21.8635
05/02/2020,21.791
04/02/2020,21.582
03/02/2020,21.2634
31/01/2020,21.1103
30/01/2020,21.4908
29/01/2020,21.4138
28/01/2020,21.4324
27/01/2020,21.219
24/01/2020,21.5582
23/01/2020,21.7549
22/01/2020,21.7301
21/01/2020,21.7238
20/01/2020,21.7816
17/01/2020,21.7816
16/01/2020,21.6978
15/01/2020,21.5177
14/01/2020,21.4776
13/01/2020,21.5101
10/01/2020,21.3611
09/01/2020,21.4223
08/01/2020,21.2807
07/01/2020,21.1768
06/01/2020,21.2364
03/01/2020,21.1616
02/01/2020,21.3121
01/01/2020,21.135
31/12/2019,21.1277
30/12/2019,21.0656
27/12/2019,21.1881
26/12/2019,21.1874
25/12/2019,21.0793
24/12/2019,21.0793
23/12/2019,21.0834
20/12/2019,21.0651
19/12/2019,20.962
18/12/2019,20.8689
17/12/2019,20.878
16/12/2019,20.8696
13/12/2019,20.7215
12/12/2019,20.7207
11/12/2019,20.45
10/12/2019,20.3907
09/12/2019,20.4131
06/12/2019,20.4778
05/12/2019,20.2925
04/12/2019,20.2602
03/12/2019,20.1307
02/12/2019,20.25
29/11/2019,20.4263
28/11/2019,20.5086
27/11/2019,20.5086
26/11/2019,20.4165
25/11/2019,20.3672
22/11/2019,20.1996
21/11/2019,20.1552
20/11/2019,20.1875
19/11/2019,20.2691
18/11/2019,20.0654
15/11/2019,20.0553
14/11/2019,19.9022
13/11/2019,19.8855
12/11/2019,19.8714
11/11/2019,19.8403
08/11/2019,19.8793
07/11/2019,19.8286
06/11/2019,19.7746
05/11/2019,19.7607
04/11/2019,19.7842
01/11/2019,19.7111
31/10/2019,19.5225
30/10/2019,19.5817
29/10/2019,19.5182
28/10/2019,19.5345
25/10/2019,19.426
24/10/2019,19.3472
23/10/2019,19.3102
22/10/2019,19.2553
21/10/2019,19.3243
18/10/2019,19.1924
17/10/2019,19.2679
16/10/2019,19.2149
15/10/2019,19.2533
14/10/2019,19.0636
11/10/2019,19.09
10/10/2019,18.8835
09/10/2019,18.7631
08/10/2019,18.5938
07/10/2019,18.8877
04/10/2019,18.9727
03/10/2019,18.7067
02/10/2019,18.5588
01/10/2019,18.8971
30/09/2019,19.1333
27/09/2019,19.0372
26/09/2019,19.139
25/09/2019,19.1856
24/09/2019,19.0681
23/09/2019,19.2309
20/09/2019,19.2328
19/09/2019,19.3274
18/09/2019,19.327
17/09/2019,19.3204
16/09/2019,19.2707
13/09/2019,19.3313
12/09/2019,19.3453
11/09/2019,19.2677
10/09/2019,19.1294
09/09/2019,19.1232
06/09/2019,19.1249
05/09/2019,19.1076
04/09/2019,18.862
03/09/2019,18.6597
02/09/2019,18.7878
30/08/2019,18.7879
29/08/2019,18.7716
28/08/2019,18.5248
27/08/2019,18.4034
26/08/2019,18.4598
23/08/2019,18.2601
22/08/2019,18.7484
21/08/2019,18.7505
20/08/2019,18.6002
19/08/2019,18.7486
16/08/2019,18.5246
15/08/2019,18.2605
14/08/2019,18.2132
13/08/2019,18.7393
12/08/2019,18.4634
09/08/2019,18.6869
08/08/2019,18.8036
07/08/2019,18.4466
06/08/2019,18.6454
05/08/2019,18.4058
02/08/2019,18.9707
01/08/2019,19.1099
31/07/2019,19.2834
30/07/2019,19.4956
29/07/2019,19.5458
26/07/2019,19.5774
25/07/2019,19.4338
24/07/2019,19.5366
23/07/2019,19.4455
22/07/2019,19.3132
19/07/2019,19.2588
18/07/2019,19.3785
17/07/2019,19.3092
16/07/2019,19.4362
15/07/2019,19.5026
12/07/2019,19.4991
11/07/2019,19.4095
10/07/2019,19.3652
09/07/2019,19.2782
08/07/2019,19.2544
05/07/2019,19.348
04/07/2019,19.383
03/07/2019,19.383
02/07/2019,19.2354
01/07/2019,19.1792
28/06/2019,19.0149
27/06/2019,18.9069
26/06/2019,18.8349
25/06/2019,18.8582
24/06/2019,19.039
21/06/2019,19.072
20/06/2019,19.0966
19/06/2019,18.9173
18/06/2019,18.861
17/06/2019,18.6793
14/06/2019,18.6619
13/06/2019,18.692
12/06/2019,18.5916
11/06/2019,18.6295
10/06/2019,18.6364
07/06/2019,18.5499
06/06/2019,18.3575
05/06/2019,18.2428
04/06/2019,18.0956
03/06/2019,17.7117
31/05/2019,17.7608
30/05/2019,17.9949
29/05/2019,17.9571
28/05/2019,18.082
27/05/2019,18.2347
24/05/2019,18.2347
23/05/2019,18.2107
22/05/2019,18.4033
21/05/2019,18.4538
20/05/2019,18.2995
17/05/2019,18.4238
16/05/2019,18.5316
15/05/2019,18.3689
14/05/2019,18.258
13/05/2019,18.1066
10/05/2019,18.5548
09/05/2019,18.4845
08/05/2019,18.706
07/05/2019,18.7361
06/05/2019,19.0506
03/05/2019,19.1362
02/05/2019,18.9535
01/05/2019,18.9939
30/04/2019,19.1388
29/04/2019,19.1206
26/04/2019,19.1002
25/04/2019,19.0111
24/04/2019,19.0181
23/04/2019,19.0599
22/04/2019,18.8929
19/04/2019,18.8738
18/04/2019,18.8738
17/04/2019,18.844
16/04/2019,18.8869
15/04/2019,18.8773
12/04/2019,18.8892
11/04/2019,18.7652
10/04/2019,18.7645
09/04/2019,18.6994
08/04/2019,18.8136
05/04/2019,18.7939
04/04/2019,18.7072
03/04/2019,18.6683
02/04/2019,18.6282
01/04/2019,18.6293
29/03/2019,18.419
28/03/2019,18.2958
27/03/2019,18.2304
26/03/2019,18.3159
25/03/2019,18.1853
22/03/2019,18.2006
21/03/2019,18.5507
20/03/2019,18.3516
19/03/2019,18.4058
18/03/2019,18.4083
15/03/2019,18.312
14/03/2019,18.2211
13/03/2019,18.2186
12/03/2019,18.0929
11/03/2019,18.0396
08/03/2019,17.7788
07/03/2019,17.8169
06/03/2019,17.9601
05/03/2019,18.0779
04/03/2019,18.0989
01/03/2019,18.1504
28/02/2019,18.0204
27/02/2019,18.0627
26/02/2019,18.069
25/02/2019,18.0868
22/02/2019,18.6103
21/02/2019,18.4917
20/02/2019,18.5583
19/02/2019,18.5253
18/02/2019,18.4976
15/02/2019,18.4976
14/02/2019,18.2985
13/02/2019,18.3472
12/02/2019,18.2919
11/02/2019,18.0591
08/02/2019,18.0463
07/02/2019,18.0341
06/02/2019,18.2044
05/02/2019,18.245
04/02/2019,18.1595
01/02/2019,18.0373
31/01/2019,18.0211
30/01/2019,17.8675
29/01/2019,17.5939
28/01/2019,17.6203
25/01/2019,17.7597
24/01/2019,17.6102
23/01/2019,17.586
22/01/2019,17.5443
21/01/2019,17.7962
18/01/2019,17.7962
17/01/2019,17.5647
16/01/2019,17.4323
15/01/2019,17.3937
14/01/2019,17.2092
11/01/2019,17.3001
10/01/2019,17.3027
09/01/2019,17.2248
08/01/2019,17.1545
07/01/2019,16.9898
04/01/2019,16.8715
03/01/2019,16.3115
02/01/2019,16.7255
01/01/2019,16.7044
31/12/2018,16.7141
28/12/2018,16.5734
27/12/2018,16.594
26/12/2018,16.4531
25/12/2018,15.6757
24/12/2018,15.6757
21/12/2018,16.1125
20/12/2018,16.4512
19/12/2018,16.7148
18/12/2018,16.9762
17/12/2018,16.9758
14/12/2018,17.3365
13/12/2018,17.6738
12/12/2018,17.6773
11/12/2018,17.6013
10/12/2018,17.6075
07/12/2018,17.5766
06/12/2018,17.9946
05/12/2018,18.0544
04/12/2018,18.0519
03/12/2018,18.6504
30/11/2018,18.4488
29/11/2018,18.299
28/11/2018,18.3415
27/11/2018,17.9287
26/11/2018,17.8651
23/11/2018,17.5913
22/11/2018,17.7074
21/11/2018,17.7074
20/11/2018,17.6478
19/11/2018,17.97
16/11/2018,18.2721
15/11/2018,18.2315
14/11/2018,18.0398
13/11/2018,18.1769
12/11/2018,18.2078
09/11/2018,18.5737
08/11/2018,18.7441
07/11/2018,18.7747
06/11/2018,19.624
05/11/2018,19.5019
02/11/2018,19.3933
01/11/2018,19.5166
31/10/2018,19.3127
30/10/2018,19.1053
29/10/2018,18.8106
26/10/2018,18.9348
25/10/2018,19.2686
24/10/2018,18.9163
23/10/2018,19.5187
22/10/2018,19.6269
19/10/2018,19.7117
18/10/2018,19.7188
17/10/2018,20.0067
16/10/2018,20.0118
15/10/2018,19.5907
12/10/2018,19.707
11/10/2018,19.431
10/10/2018,19.8392
09/10/2018,20.5133
08/10/2018,20.5424
05/10/2018,20.5506
04/10/2018,20.6648
03/10/2018,20.835
02/10/2018,20.8202
01/10/2018,20.8285
28/09/2018,20.7556
27/09/2018,20.7558
26/09/2018,20.6986
25/09/2018,20.7669
24/09/2018,20.7908
21/09/2018,20.8641
20/09/2018,20.8718
19/09/2018,20.7094
18/09/2018,20.6835
17/09/2018,20.5767
14/09/2018,20.6919
13/09/2018,20.6862
12/09/2018,20.5772
11/09/2018,20.5699
10/09/2018,20.4933
07/09/2018,20.4544
06/09/2018,20.4998
05/09/2018,20.5546
04/09/2018,20.6124
03/09/2018,20.6748
31/08/2018,20.6748
30/08/2018,20.6706
29/08/2018,20.7623
28/08/2018,20.6418
27/08/2018,20.6249
24/08/2018,20.4679
23/08/2018,20.3416
22/08/2018,20.3735
21/08/2018,20.3878
20/08/2018,20.3369
17/08/2018,20.2879
16/08/2018,20.2196
15/08/2018,20.0618
14/08/2018,20.1898
13/08/2018,20.0666
10/08/2018,20.1508
09/08/2018,20.2952
08/08/2018,20.31
07/08/2018,20.3232
06/08/2018,20.2443
03/08/2018,20.1595
02/08/2018,20.0443
01/08/2018,21.0373
31/07/2018,21.0592
30/07/2018,20.9568
27/07/2018,21.0781
26/07/2018,21.2174
25/07/2018,21.2819
24/07/2018,21.0899
23/07/2018,20.9896
20/07/2018,20.9511
19/07/2018,20.971
18/07/2018,21.0542
17/07/2018,21.0088
16/07/2018,20.9256
13/07/2018,20.9472
12/07/2018,20.9246
11/07/2018,20.7431
10/07/2018,20.8913
09/07/2018,20.819
06/07/2018,20.6369
05/07/2018,20.4634
04/07/2018,20.2885
03/07/2018,20.2885
02/07/2018,20.3894
29/06/2018,20.3386
28/06/2018,20.3232
27/06/2018,20.1982
26/06/2018,20.3735
25/06/2018,20.3287
22/06/2018,20.6116
21/06/2018,20.5731
20/06/2018,20.7058
19/06/2018,20.6704
18/06/2018,20.7539
15/06/2018,20.798
14/06/2018,20.819
13/06/2018,20.7829
12/06/2018,20.8669
11/06/2018,20.8317
08/06/2018,20.8094
07/06/2018,20.7452
06/06/2018,20.7642
05/06/2018,20.5877
04/06/2018,20.5872
01/06/2018,20.4954
31/05/2018,20.2763
30/05/2018,20.4166
29/05/2018,20.1614
28/05/2018,20.3949
25/05/2018,20.3949
24/05/2018,20.4443
23/05/2018,20.443
22/05/2018,20.3725
21/05/2018,20.4304
18/05/2018,20.2806
17/05/2018,20.3334
16/05/2018,20.3554
15/05/2018,20.2615
14/05/2018,20.4014
11/05/2018,20.3838
10/05/2018,20.3379
09/05/2018,20.1416
08/05/2018,19.9457
07/05/2018,19.913
04/05/2018,19.8451
03/05/2018,19.6064
02/05/2018,21.2191
01/05/2018,21.3731
30/04/2018,21.3188
27/04/2018,21.4948
26/04/2018,21.4709
25/04/2018,21.2491
24/04/2018,21.2102
23/04/2018,21.4978
20/04/2018,21.4966
19/04/2018,21.6817
18/04/2018,21.8066
17/04/2018,21.7885
16/04/2018,21.5586
13/04/2018,21.3852
12/04/2018,21.4471
11/04/2018,21.2716
10/04/2018,21.3898
09/04/2018,21.0379
06/04/2018,20.9679
05/04/2018,21.4378
04/04/2018,21.2917
03/04/2018,21.0497
02/04/2018,20.7884
30/03/2018,21.2733
29/03/2018,21.2733
28/03/2018,20.9843
27/03/2018,21.0456
26/03/2018,21.4155
23/03/2018,20.8493
22/03/2018,21.2959
21/03/2018,21.8456
20/03/2018,21.8859
19/03/2018,21.8538
16/03/2018,22.1687
15/03/2018,22.131
14/03/2018,22.1195
13/03/2018,22.2476
12/03/2018,22.3901
09/03/2018,22.4187
08/03/2018,22.0357
07/03/2018,21.9321
06/03/2018,21.9427
05/03/2018,21.8775
02/03/2018,21.6388
01/03/2018,21.5294
28/02/2018,21.8229
27/02/2018,22.0557
26/02/2018,22.2645
23/02/2018,21.9913
22/02/2018,21.6321
21/02/2018,21.599
20/02/2018,21.7198
19/02/2018,22.5011
16/02/2018,22.5011
15/02/2018,22.4924
14/02/2018,22.2241
13/02/2018,21.9302
12/02/2018,21.8731
09/02/2018,21.5729
08/02/2018,21.2554
07/02/2018,22.0491
06/02/2018,22.1599
05/02/2018,21.7801
02/02/2018,22.7108
01/02/2018,23.2029
31/01/2018,23.2179
30/01/2018,23.2066
29/01/2018,23.4623
26/01/2018,23.6212
25/01/2018,23.3448
24/01/2018,23.3307
23/01/2018,23.3438
22/01/2018,23.2931
19/01/2018,23.1063
18/01/2018,23.0054
17/01/2018,23.0417
16/01/2018,22.8264
15/01/2018,22.9071
12/01/2018,22.9071
11/01/2018,22.7535
10/01/2018,22.5941
09/01/2018,22.6192
08/01/2018,22.5893
05/01/2018,22.5516
04/01/2018,22.3944
03/01/2018,22.3045
02/01/2018,22.1627
01/01/2018,21.9796
29/12/2017,21.9858
28/12/2017,22.1003
27/12/2017,22.0599
26/12/2017,22.0424
25/12/2017,22.0658
22/12/2017,22.0658
21/12/2017,22.0759
20/12/2017,22.0321
19/12/2017,22.0503
18/12/2017,22.1213
15/12/2017,22.0028
14/12/2017,21.8071
13/12/2017,21.8962
12/12/2017,21.906
11/12/2017,21.8721
08/12/2017,21.8021
07/12/2017,21.6825
06/12/2017,21.6178
05/12/2017,21.5159
04/12/2017,21.5951
01/12/2017,21.616
30/11/2017,21.6593
29/11/2017,21.4837
28/11/2017,21.4887
27/11/2017,21.2784
24/11/2017,21.2867
23/11/2017,21.243
22/11/2017,21.2415
21/11/2017,21.2558
20/11/2017,21.0859
17/11/2017,21.0576
16/11/2017,21.1139
15/11/2017,20.9438
14/11/2017,21.0529
13/11/2017,21.1026
10/11/2017,21.0804
09/11/2017,21.1013
08/11/2017,21.1749
07/11/2017,21.1348
06/11/2017,21.141
03/11/2017,21.1097
02/11/2017,21.0256
01/11/2017,21.5863
31/10/2017,21.5519
30/10/2017,21.5316
27/10/2017,21.6006
26/10/2017,21.4276
25/10/2017,21.4004
24/10/2017,21.5006
23/10/2017,21.4659
20/10/2017,21.5515
19/10/2017,21.4418
18/10/2017,21.4348
17/10/2017,21.4189
16/10/2017,21.4045
13/10/2017,21.3671
12/10/2017,21.3483
11/10/2017,21.3844
10/10/2017,21.3459
09/10/2017,21.2965
06/10/2017,21.335
05/10/2017,21.3579
04/10/2017,21.2381
03/10/2017,21.2117
02/10/2017,21.166
29/09/2017,21.0855
28/09/2017,21.0077
27/09/2017,20.9824
26/09/2017,20.897
25/09/2017,20.8955
22/09/2017,20.942
21/09/2017,20.9285
20/09/2017,20.9925
19/09/2017,20.9791
18/09/2017,20.9559
15/09/2017,20.9255
14/09/2017,20.8871
13/09/2017,20.9101
12/09/2017,20.8943
11/09/2017,20.8242
08/09/2017,20.6009
07/09/2017,20.631
06/09/2017,20.6349
05/09/2017,20.5693
04/09/2017,20.7047
01/09/2017,20.7047
31/08/2017,20.6636
30/08/2017,20.5455
29/08/2017,20.4492
28/08/2017,20.4323
25/08/2017,20.4224
24/08/2017,20.3887
23/08/2017,20.4034
22/08/2017,20.474
21/08/2017,20.2562
18/08/2017,20.2328
17/08/2017,20.27
16/08/2017,20.5895
15/08/2017,20.5272
14/08/2017,20.5385
11/08/2017,20.3334
10/08/2017,20.3065
09/08/2017,20.6035
08/08/2017,20.6118
07/08/2017,20.6539
04/08/2017,20.6187
03/08/2017,20.5603
02/08/2017,20.7117
01/08/2017,21.6039
31/07/2017,21.5511
28/07/2017,21.5669
27/07/2017,21.5958
26/07/2017,21.6168
25/07/2017,21.6107
24/07/2017,21.5477
21/07/2017,21.5707
20/07/2017,21.5786
19/07/2017,21.5819
18/07/2017,21.4666
17/07/2017,21.4538
14/07/2017,21.4549
13/07/2017,21.3551
12/07/2017,21.3152
11/07/2017,21.1606
10/07/2017,21.1771
07/07/2017,21.1575
06/07/2017,21.0229
05/07/2017,21.2217
04/07/2017,21.1909
03/07/2017,21.1909
30/06/2017,21.1457
