Date,BEst P/E Ratio,S5ENRS INDEX ,BEST P/E Ratio ,1FY Local CCY
2022-08-22,7.8115,,,
2022-08-19,7.8281,,,
2022-08-18,7.8235,,,
2022-08-17,7.6489,,,
2022-08-16,7.5883,,,
2022-08-15,7.6143,,,
2022-08-12,7.7655,,,
2022-08-11,7.7122,,,
2022-08-10,7.4714,,,
2022-08-09,7.4372,,,
2022-08-08,7.2907,,,
2022-08-05,7.2536,,,
2022-08-04,7.1128,,,
2022-08-03,7.4472,,,
2022-08-02,7.7059,,,
2022-08-01,7.7564,,,
2022-07-29,7.998,,,
2022-07-28,7.6998,,,
2022-07-27,7.6742,,,
2022-07-26,7.5271,,,
2022-07-25,7.5897,,,
2022-07-22,7.3171,,,
2022-07-21,7.4073,,,
2022-07-20,7.5353,,,
2022-07-19,7.4555,,,
2022-07-18,7.2888,,,
2022-07-15,7.1689,,,
2022-07-14,7.0898,,,
2022-07-13,7.2368,,,
2022-07-12,7.294,,,
2022-07-11,7.4379,,,
2022-07-08,7.5219,,,
2022-07-07,7.5295,,,
2022-07-06,7.3246,,,
2022-07-05,7.5313,,,
2022-07-04,7.8776,,,
2022-07-01,7.9201,,,
2022-06-30,7.8285,,,
2022-06-29,8.0127,,,
2022-06-28,8.2957,,,
2022-06-27,8.0741,,,
2022-06-24,7.8684,,,
2022-06-23,7.7516,,,
2022-06-22,8.0729,,,
2022-06-21,8.4282,,,
2022-06-20,8.0444,,,
2022-06-17,8.0445,,,
2022-06-16,8.5266,,,
2022-06-15,9.0316,,,
2022-06-14,9.2289,,,
2022-06-13,9.2117,,,
2022-06-10,9.8614,,,
2022-06-09,10.0327,,,
2022-06-08,10.2919,,,
2022-06-07,10.2984,,,
2022-06-06,10.0931,,,
2022-06-03,10.2174,,,
2022-06-02,10.097,,,
2022-06-01,10.1703,,,
2022-05-31,10.0087,,,
2022-05-30,10.3371,,,
2022-05-27,10.3413,,,
2022-05-26,10.1718,,,
2022-05-25,10.0819,,,
2022-05-24,9.9184,,,
2022-05-23,9.9071,,,
2022-05-20,9.6455,,,
2022-05-19,9.6229,,,
2022-05-18,9.6968,,,
2022-05-17,9.9677,,,
2022-05-16,9.9093,,,
2022-05-13,9.6986,,,
2022-05-12,9.4535,,,
2022-05-11,9.4581,,,
2022-05-10,9.358,,,
2022-05-09,9.2766,,,
2022-05-06,10.1376,,,
2022-05-05,9.8564,,,
2022-05-04,10.0422,,,
2022-05-03,9.6575,,,
2022-05-02,9.4508,,,
2022-04-29,9.4481,,,
2022-04-28,9.6355,,,
2022-04-27,9.3444,,,
2022-04-26,9.249,,,
2022-04-25,9.272,,,
2022-04-22,9.6922,,,
2022-04-21,10.0421,,,
2022-04-20,10.4818,,,
2022-04-19,10.4993,,,
2022-04-18,10.6243,,,
2022-04-15,10.5876,,,
2022-04-14,10.5893,,,
2022-04-13,10.6495,,,
2022-04-12,10.507,,,
2022-04-11,10.3401,,,
2022-04-08,10.6993,,,
2022-04-07,10.413,,,
2022-04-06,10.4165,,,
2022-04-05,10.4756,,,
2022-04-04,10.7036,,,
2022-04-01,10.8912,,,
2022-03-31,10.7983,,,
2022-03-30,11.0429,,,
2022-03-29,10.9289,,,
2022-03-28,11.0473,,,
2022-03-25,11.3904,,,
2022-03-24,11.1977,,,
2022-03-23,11.1854,,,
2022-03-22,11.118,,,
2022-03-21,11.2395,,,
2022-03-18,10.8745,,,
2022-03-17,11.0071,,,
2022-03-16,10.6368,,,
2022-03-15,10.6829,,,
2022-03-14,11.0889,,,
2022-03-11,11.6907,,,
2022-03-10,12.1556,,,
2022-03-09,12.1842,,,
2022-03-08,12.6306,,,
2022-03-07,12.5714,,,
2022-03-04,12.5999,,,
2022-03-03,12.2924,,,
2022-03-02,12.4955,,,
2022-03-01,12.4313,,,
2022-02-28,12.4025,,,
2022-02-25,12.2319,,,
2022-02-24,11.9367,,,
2022-02-23,12.0167,,,
2022-02-22,11.9427,,,
2022-02-21,12.209,,,
2022-02-18,12.2096,,,
2022-02-17,12.3103,,,
2022-02-16,12.3446,,,
2022-02-15,12.2719,,,
2022-02-14,12.4358,,,
2022-02-11,12.7192,,,
2022-02-10,12.3723,,,
2022-02-09,12.4698,,,
2022-02-08,12.4599,,,
2022-02-07,12.7391,,,
2022-02-04,12.5975,,,
2022-02-03,12.4005,,,
2022-02-02,16.8548,,,
2022-02-01,16.7063,,,
2022-01-31,16.2891,,,
2022-01-28,16.2177,,,
2022-01-27,16.3329,,,
2022-01-26,16.2032,,,
2022-01-25,16.2121,,,
2022-01-24,15.6215,,,
2022-01-21,15.5214,,,
2022-01-20,15.8284,,,
2022-01-19,16.0111,,,
2022-01-18,16.1194,,,
2022-01-17,16.0621,,,
2022-01-14,16.0796,,,
2022-01-13,15.7189,,,
2022-01-12,15.8275,,,
2022-01-11,15.9537,,,
2022-01-10,15.5063,,,
2022-01-07,15.553,,,
2022-01-06,15.3297,,,
2022-01-05,15.0336,,,
2022-01-04,15.0642,,,
2022-01-03,14.5689,,,
2021-12-31,14.1494,,,
2021-12-30,14.1289,,,
2021-12-29,14.2424,,,
2021-12-28,14.3228,,,
2021-12-27,14.318,,,
2021-12-24,14.0051,,,
2021-12-23,14.0051,,,
2021-12-22,13.9914,,,
2021-12-21,13.9106,,,
2021-12-20,13.5224,,,
2021-12-17,13.7367,,,
2021-12-16,14.0526,,,
2021-12-15,13.9607,,,
2021-12-14,14.0197,,,
2021-12-13,14.0666,,,
2021-12-10,14.4693,,,
2021-12-09,14.3602,,,
2021-12-08,14.4972,,,
2021-12-07,14.4685,,,
2021-12-06,14.1577,,,
2021-12-03,13.9404,,,
2021-12-02,14.0873,,,
2021-12-01,13.725,,,
2021-11-30,13.8726,,,
2021-11-29,14.2315,,,
2021-11-26,14.1805,,,
2021-11-25,14.78,,,
2021-11-24,14.78,,,
2021-11-23,14.6591,,,
2021-11-22,14.234,,,
2021-11-19,13.9957,,,
2021-11-18,14.5929,,,
2021-11-17,14.7085,,,
2021-11-16,14.9898,,,
2021-11-15,15.0253,,,
2021-11-12,14.9502,,,
2021-11-11,14.9843,,,
2021-11-10,14.968,,,
2021-11-09,15.4675,,,
2021-11-08,15.4225,,,
2021-11-05,15.4756,,,
2021-11-04,15.3719,,,
2021-11-03,15.3486,,,
2021-11-02,15.5075,,,
2021-11-01,15.755,,,
2021-10-29,15.7858,,,
2021-10-28,16.0685,,,
2021-10-27,15.9549,,,
2021-10-26,16.4251,,,
2021-10-25,16.4312,,,
2021-10-22,16.2411,,,
2021-10-21,16.1812,,,
2021-10-20,16.5731,,,
2021-10-19,16.4776,,,
2021-10-18,16.3655,,,
2021-10-15,16.5847,,,
2021-10-14,16.5273,,,
2021-10-13,16.4159,,,
2021-10-12,16.5831,,,
2021-10-11,16.5986,,,
2021-10-08,16.6849,,,
2021-10-07,16.2132,,,
2021-10-06,16.2682,,,
2021-10-05,16.5701,,,
2021-10-04,16.432,,,
2021-10-01,16.2274,,,
2021-09-30,15.7648,,,
2021-09-29,16.0877,,,
2021-09-28,16.0869,,,
2021-09-27,16.0231,,,
2021-09-24,15.5369,,,
2021-09-23,15.4607,,,
2021-09-22,14.9454,,,
2021-09-21,14.4779,,,
2021-09-20,14.4515,,,
2021-09-17,14.9918,,,
2021-09-16,15.1312,,,
2021-09-15,15.2931,,,
2021-09-14,14.7665,,,
2021-09-13,15.0124,,,
2021-09-10,14.6204,,,
2021-09-09,14.6266,,,
2021-09-08,14.6646,,,
2021-09-07,14.9064,,,
2021-09-06,15.0121,,,
2021-09-03,15.0212,,,
2021-09-02,15.1337,,,
2021-09-01,14.7765,,,
2021-08-31,15.0001,,,
2021-08-30,15.1068,,,
2021-08-27,15.2975,,,
2021-08-26,14.9035,,,
2021-08-25,15.1467,,,
2021-08-24,15.0811,,,
2021-08-23,14.8489,,,
2021-08-20,14.3101,,,
2021-08-19,14.2689,,,
2021-08-18,14.6809,,,
2021-08-17,15.0424,,,
2021-08-16,15.2034,,,
2021-08-13,15.5072,,,
2021-08-12,15.7159,,,
2021-08-11,15.8194,,,
2021-08-10,15.7355,,,
2021-08-09,15.5133,,,
2021-08-06,15.8884,,,
2021-08-05,15.7921,,,
2021-08-04,15.673,,,
2021-08-03,16.3089,,,
2021-08-02,16.1148,,,
2021-07-30,16.4379,,,
2021-07-29,16.8947,,,
2021-07-28,16.7151,,,
2021-07-27,16.5387,,,
2021-07-26,16.8048,,,
2021-07-23,16.4866,,,
2021-07-22,16.5813,,,
2021-07-21,16.8931,,,
2021-07-20,16.4339,,,
2021-07-19,16.2517,,,
2021-07-16,16.874,,,
2021-07-15,17.3638,,,
2021-07-14,17.7703,,,
2021-07-13,18.4013,,,
2021-07-12,18.5301,,,
2021-07-09,18.554,,,
2021-07-08,18.1836,,,
2021-07-07,18.2511,,,
2021-07-06,18.6303,,,
2021-07-05,19.3194,,,
2021-07-02,19.3194,,,
2021-07-01,19.5051,,,
2021-06-30,19.2031,,,
2021-06-29,19.098,,,
2021-06-28,19.3166,,,
2021-06-25,20.0081,,,
2021-06-24,19.9246,,,
2021-06-23,19.7559,,,
2021-06-22,19.7517,,,
2021-06-21,19.5894,,,
2021-06-18,18.7758,,,
2021-06-17,19.6054,,,
2021-06-16,20.3634,,,
2021-06-15,20.4392,,,
2021-06-14,20.068,,,
2021-06-11,20.215,,,
2021-06-10,20.3275,,,
2021-06-09,20.3576,,,
2021-06-08,20.4634,,,
2021-06-07,20.3657,,,
2021-06-04,20.4903,,,
2021-06-03,20.3533,,,
2021-06-02,20.4462,,,
2021-06-01,20.1139,,,
2021-05-31,19.3651,,,
2021-05-28,19.4474,,,
2021-05-27,19.4853,,,
2021-05-26,19.4895,,,
2021-05-25,19.3736,,,
2021-05-24,19.8287,,,
2021-05-21,19.6978,,,
2021-05-20,19.7166,,,
2021-05-19,19.7536,,,
2021-05-18,20.2237,,,
2021-05-17,20.8926,,,
2021-05-14,20.852,,,
2021-05-13,20.3703,,,
2021-05-12,20.6775,,,
2021-05-11,20.7182,,,
2021-05-10,21.396,,,
2021-05-07,21.556,,,
2021-05-06,21.2724,,,
2021-05-05,21.207,,,
2021-05-04,20.6045,,,
2021-05-03,20.7843,,,
2021-04-30,20.46,,,
2021-04-29,21.0644,,,
2021-04-28,20.8805,,,
2021-04-27,20.2657,,,
2021-04-26,20.0142,,,
2021-04-23,19.9996,,,
2021-04-22,19.8629,,,
2021-04-21,20.3601,,,
2021-04-20,20.0278,,,
2021-04-19,20.72,,,
2021-04-16,21.2396,,,
2021-04-15,21.4345,,,
2021-04-14,21.7393,,,
2021-04-13,21.2368,,,
2021-04-12,21.2198,,,
2021-04-09,21.7338,,,
2021-04-08,21.8374,,,
2021-04-07,22.3493,,,
2021-04-06,22.0671,,,
2021-04-05,22.0337,,,
2021-04-02,22.6292,,,
2021-04-01,22.6981,,,
2021-03-31,22.2484,,,
2021-03-30,22.3107,,,
2021-03-29,22.6333,,,
2021-03-26,22.8887,,,
2021-03-25,22.297,,,
2021-03-24,22.2625,,,
2021-03-23,21.9038,,,
2021-03-22,22.4519,,,
2021-03-19,22.2673,,,
2021-03-18,22.5653,,,
2021-03-17,23.6355,,,
2021-03-16,23.6436,,,
2021-03-15,24.3247,,,
2021-03-12,25.6195,,,
2021-03-11,25.9274,,,
2021-03-10,27.1036,,,
2021-03-09,26.2906,,,
2021-03-08,27.0106,,,
2021-03-05,27.7801,,,
2021-03-04,27.1646,,,
2021-03-03,26.7124,,,
2021-03-02,26.5957,,,
2021-03-01,26.9853,,,
2021-02-26,26.9287,,,
2021-02-25,28.1248,,,
2021-02-24,28.7508,,,
2021-02-23,27.7803,,,
2021-02-22,28.373,,,
2021-02-19,28.0346,,,
2021-02-18,27.6188,,,
2021-02-17,28.3218,,,
2021-02-16,28.2173,,,
2021-02-15,27.761,,,
2021-02-12,27.6777,,,
2021-02-11,27.163,,,
2021-02-10,27.5468,,,
2021-02-09,27.1274,,,
2021-02-08,27.5268,,,
2021-02-05,26.3502,,,
2021-02-04,26.0234,,,
2021-02-03,25.7477,,,
2021-02-02,24.9165,,,
2021-02-01,,,,
2021-01-29,,,,
2021-01-28,,,,
2021-01-27,,,,
2021-01-26,,,,
2021-01-25,,,,
2021-01-22,,,,
2021-01-21,,,,
2021-01-20,,,,
2021-01-19,,,,
2021-01-18,,,,
2021-01-15,,,,
2021-01-14,,,,
2021-01-13,,,,
2021-01-12,,,,
2021-01-11,,,,
2021-01-08,,,,
2021-01-07,,,,
2021-01-06,,,,
2021-01-05,,,,
2021-01-04,,,,
2021-01-01,,,,
2020-12-31,,,,
2020-12-30,,,,
2020-12-29,,,,
2020-12-28,,,,
2020-12-25,,,,
2020-12-24,,,,
2020-12-23,,,,
2020-12-22,,,,
2020-12-21,,,,
2020-12-18,,,,
2020-12-17,,,,
2020-12-16,,,,
2020-12-15,,,,
2020-12-14,,,,
2020-12-11,,,,
2020-12-10,,,,
2020-12-09,,,,
2020-12-08,,,,
2020-12-07,,,,
2020-12-04,,,,
2020-12-03,,,,
2020-12-02,,,,
2020-12-01,,,,
2020-11-30,,,,
2020-11-27,,,,
2020-11-26,,,,
2020-11-25,,,,
2020-11-24,,,,
2020-11-23,,,,
2020-11-20,,,,
2020-11-19,,,,
2020-11-18,,,,
2020-11-17,,,,
2020-11-16,,,,
2020-11-13,,,,
2020-11-12,,,,
2020-11-11,,,,
2020-11-10,,,,
2020-11-09,,,,
2020-11-06,,,,
2020-11-05,,,,
2020-11-04,,,,
2020-11-03,,,,
2020-11-02,,,,
2020-10-30,,,,
2020-10-29,,,,
2020-10-28,,,,
2020-10-27,,,,
2020-10-26,,,,
2020-10-23,,,,
2020-10-22,,,,
2020-10-21,,,,
2020-10-20,,,,
2020-10-19,,,,
2020-10-16,,,,
2020-10-15,,,,
2020-10-14,,,,
2020-10-13,,,,
2020-10-12,,,,
2020-10-09,,,,
2020-10-08,,,,
2020-10-07,,,,
2020-10-06,,,,
2020-10-05,,,,
2020-10-02,,,,
2020-10-01,,,,
2020-09-30,,,,
2020-09-29,,,,
2020-09-28,,,,
2020-09-25,,,,
2020-09-24,,,,
2020-09-23,,,,
2020-09-22,,,,
2020-09-21,,,,
2020-09-18,,,,
2020-09-17,,,,
2020-09-16,,,,
2020-09-15,,,,
2020-09-14,,,,
2020-09-11,,,,
2020-09-10,,,,
2020-09-09,,,,
2020-09-08,,,,
2020-09-07,,,,
2020-09-04,,,,
2020-09-03,,,,
2020-09-02,,,,
2020-09-01,,,,
2020-08-31,,,,
2020-08-28,,,,
2020-08-27,,,,
2020-08-26,,,,
2020-08-25,,,,
2020-08-24,,,,
2020-08-21,,,,
2020-08-20,,,,
2020-08-19,,,,
2020-08-18,,,,
2020-08-17,,,,
2020-08-14,,,,
2020-08-13,,,,
2020-08-12,,,,
2020-08-11,,,,
2020-08-10,,,,
2020-08-07,,,,
2020-08-06,,,,
2020-08-05,,,,
2020-08-04,,,,
2020-08-03,,,,
2020-07-31,,,,
2020-07-30,,,,
2020-07-29,,,,
2020-07-28,,,,
2020-07-27,,,,
2020-07-24,,,,
2020-07-23,,,,
2020-07-22,,,,
2020-07-21,,,,
2020-07-20,,,,
2020-07-17,,,,
2020-07-16,,,,
2020-07-15,,,,
2020-07-14,,,,
2020-07-13,,,,
2020-07-10,,,,
2020-07-09,,,,
2020-07-08,,,,
2020-07-07,,,,
2020-07-06,,,,
2020-07-03,,,,
2020-07-02,,,,
2020-07-01,,,,
2020-06-30,,,,
2020-06-29,,,,
2020-06-26,,,,
2020-06-25,,,,
2020-06-24,,,,
2020-06-23,,,,
2020-06-22,,,,
2020-06-19,,,,
2020-06-18,,,,
2020-06-17,,,,
2020-06-16,,,,
2020-06-15,,,,
2020-06-12,,,,
2020-06-11,,,,
2020-06-10,,,,
2020-06-09,,,,
2020-06-08,,,,
2020-06-05,,,,
2020-06-04,,,,
2020-06-03,,,,
2020-06-02,,,,
2020-06-01,,,,
2020-05-29,,,,
2020-05-28,,,,
2020-05-27,,,,
2020-05-26,,,,
2020-05-25,,,,
2020-05-22,,,,
2020-05-21,,,,
2020-05-20,,,,
2020-05-19,,,,
2020-05-18,,,,
2020-05-15,,,,
2020-05-14,,,,
2020-05-13,,,,
2020-05-12,,,,
2020-05-11,,,,
2020-05-08,,,,
2020-05-07,,,,
2020-05-06,,,,
2020-05-05,,,,
2020-05-04,,,,
2020-05-01,,,,
2020-04-30,,,,
2020-04-29,,,,
2020-04-28,,,,
2020-04-27,,,,
2020-04-24,,,,
2020-04-23,,,,
2020-04-22,,,,
2020-04-21,,,,
2020-04-20,,,,
2020-04-17,,,,
2020-04-16,,,,
2020-04-15,,,,
2020-04-14,,,,
2020-04-13,,,,
2020-04-10,,,,
2020-04-09,,,,
2020-04-08,,,,
2020-04-07,251.5883,,,
2020-04-06,75.157,,,
2020-04-03,62.6611,,,
2020-04-02,52.6792,,,
2020-04-01,47.6488,,,
2020-03-31,45.9325,,,
2020-03-30,36.0935,,,
2020-03-27,30.2368,,,
2020-03-26,31.1339,,,
2020-03-25,27.3955,,,
2020-03-24,25.3817,,,
2020-03-23,20.3066,,,
2020-03-20,17.9589,,,
2020-03-19,15.9871,,,
2020-03-18,14.2828,,,
2020-03-17,16.4399,,,
2020-03-16,15.1869,,,
2020-03-13,13.6462,,,
2020-03-12,12.0889,,,
2020-03-11,13.7525,,,
2020-03-10,13.3429,,,
2020-03-09,12.7049,,,
2020-03-06,14.8793,,,
2020-03-05,15.7134,,,
2020-03-04,16.1193,,,
2020-03-03,15.3899,,,
2020-03-02,15.8244,,,
2020-02-28,15.1159,,,
2020-02-27,14.6435,,,
2020-02-26,15.3602,,,
2020-02-25,15.6688,,,
2020-02-24,16.3893,,,
2020-02-21,17.1121,,,
2020-02-20,17.2271,,,
2020-02-19,17.2082,,,
2020-02-18,16.9053,,,
2020-02-17,17.0346,,,
2020-02-14,17.0364,,,
2020-02-13,17.1829,,,
2020-02-12,17.2589,,,
2020-02-11,16.9676,,,
2020-02-10,16.7761,,,
2020-02-07,16.8768,,,
2020-02-06,16.9597,,,
2020-02-05,17.1314,,,
2020-02-04,16.4951,,,
2020-02-03,18.9005,,,
2020-01-31,19.1574,,,
2020-01-30,19.8775,,,
2020-01-29,19.8073,,,
2020-01-28,20.227,,,
2020-01-27,20.1481,,,
2020-01-24,20.6984,,,
2020-01-23,20.9653,,,
2020-01-22,21.0393,,,
2020-01-21,21.2005,,,
2020-01-20,21.5327,,,
2020-01-17,21.5184,,,
2020-01-16,21.6621,,,
2020-01-15,21.617,,,
2020-01-14,21.7197,,,
2020-01-13,21.5446,,,
2020-01-10,21.506,,,
2020-01-09,21.5908,,,
2020-01-08,21.3566,,,
2020-01-07,21.72,,,
2020-01-06,21.7662,,,
2020-01-03,21.4631,,,
2020-01-02,21.3542,,,
2020-01-01,21.1553,,,
2019-12-31,21.1553,,,
2019-12-30,21.0145,,,
2019-12-27,21.0844,,,
2019-12-26,21.1834,,,
2019-12-25,21.1809,,,
2019-12-24,21.1809,,,
2019-12-23,21.1907,,,
2019-12-20,21.043,,,
2019-12-19,20.8645,,,
2019-12-18,20.9054,,,
2019-12-17,20.8329,,,
2019-12-16,20.8137,,,
2019-12-13,20.5233,,,
2019-12-12,20.6986,,,
2019-12-11,20.3143,,,
2019-12-10,20.355,,,
2019-12-09,20.334,,,
2019-12-06,20.3872,,,
2019-12-05,19.966,,,
2019-12-04,20.0294,,,
2019-12-03,19.721,,,
2019-12-02,20.0319,,,
2019-11-29,20.0111,,,
2019-11-28,20.2154,,,
2019-11-27,20.2154,,,
2019-11-26,20.1486,,,
2019-11-25,20.4183,,,
2019-11-22,20.3533,,,
2019-11-21,20.4115,,,
2019-11-20,20.0884,,,
2019-11-19,19.8388,,,
2019-11-18,20.1203,,,
2019-11-15,20.4049,,,
2019-11-14,20.2615,,,
2019-11-13,20.3503,,,
2019-11-12,20.6001,,,
2019-11-11,20.7273,,,
2019-11-08,20.8522,,,
2019-11-07,21.0302,,,
2019-11-06,20.6894,,,
2019-11-05,21.0997,,,
2019-11-04,20.9295,,,
2019-11-01,20.1835,,,
2019-10-31,19.6999,,,
2019-10-30,19.7695,,,
2019-10-29,20.1577,,,
2019-10-28,20.0894,,,
2019-10-25,20.2626,,,
2019-10-24,20.1123,,,
2019-10-23,20.2217,,,
2019-10-22,20.0233,,,
2019-10-21,19.7841,,,
2019-10-18,19.3402,,,
2019-10-17,19.4539,,,
2019-10-16,19.0419,,,
2019-10-15,19.2886,,,
2019-10-14,19.2238,,,
2019-10-11,19.1643,,,
2019-10-10,18.8511,,,
2019-10-09,18.5773,,,
2019-10-08,18.3434,,,
2019-10-07,18.6576,,,
2019-10-04,18.823,,,
2019-10-03,18.5925,,,
2019-10-02,18.2689,,,
2019-10-01,18.7265,,,
2019-09-30,19.1381,,,
2019-09-27,19.2619,,,
2019-09-26,19.2617,,,
2019-09-25,19.5078,,,
2019-09-24,19.4394,,,
2019-09-23,19.731,,,
2019-09-20,19.8165,,,
2019-09-19,19.7989,,,
2019-09-18,19.8572,,,
2019-09-17,19.9417,,,
2019-09-16,20.2488,,,
2019-09-13,19.6138,,,
2019-09-12,19.337,,,
2019-09-11,19.4167,,,
2019-09-10,19.3689,,,
2019-09-09,19.0203,,,
2019-09-06,18.6482,,,
2019-09-05,18.5527,,,
2019-09-04,18.2432,,,
2019-09-03,17.9894,,,
2019-09-02,18.0822,,,
2019-08-30,18.0742,,,
2019-08-29,18.0594,,,
2019-08-28,17.7898,,,
2019-08-27,17.5414,,,
2019-08-26,17.6024,,,
2019-08-23,17.5024,,,
2019-08-22,18.1252,,,
2019-08-21,18.2006,,,
2019-08-20,18.0679,,,
2019-08-19,18.1788,,,
2019-08-16,17.802,,,
2019-08-15,17.5821,,,
2019-08-14,17.5856,,,
2019-08-13,18.319,,,
2019-08-12,18.0291,,,
2019-08-09,18.3142,,,
2019-08-08,18.7678,,,
2019-08-07,18.1916,,,
2019-08-06,18.2967,,,
2019-08-05,18.3044,,,
2019-08-02,18.4909,,,
2019-08-01,18.6677,,,
2019-07-31,19.1104,,,
2019-07-30,19.241,,,
2019-07-29,19.0206,,,
2019-07-26,18.9356,,,
2019-07-25,19.0604,,,
2019-07-24,19.1811,,,
2019-07-23,19.1086,,,
2019-07-22,19.0642,,,
2019-07-19,18.9071,,,
2019-07-18,18.7588,,,
2019-07-17,18.7028,,,
2019-07-16,18.875,,,
2019-07-15,19.0448,,,
2019-07-12,19.0947,,,
2019-07-11,18.9957,,,
2019-07-10,18.8362,,,
2019-07-09,18.5738,,,
2019-07-08,18.5419,,,
2019-07-05,18.4417,,,
2019-07-04,18.3163,,,
2019-07-03,18.3164,,,
2019-07-02,18.1963,,,
2019-07-01,18.5435,,,
2019-06-28,18.3653,,,
2019-06-27,18.1471,,,
2019-06-26,18.2621,,,
2019-06-25,17.8912,,,
2019-06-24,18.0223,,,
2019-06-21,18.1317,,,
2019-06-20,17.9301,,,
2019-06-19,17.4369,,,
2019-06-18,17.4791,,,
2019-06-17,17.2481,,,
2019-06-14,16.9865,,,
2019-06-13,17.1266,,,
2019-06-12,16.8837,,,
2019-06-11,17.129,,,
2019-06-10,17.107,,,
2019-06-07,17.0251,,,
2019-06-06,16.9195,,,
2019-06-05,16.5974,,,
2019-06-04,16.7883,,,
2019-06-03,16.5237,,,
2019-05-31,16.2946,,,
2019-05-30,16.5536,,,
2019-05-29,16.7442,,,
2019-05-28,16.8543,,,
2019-05-27,17.0057,,,
2019-05-24,17.0057,,,
2019-05-23,16.9739,,,
2019-05-22,17.5132,,,
2019-05-21,17.8038,,,
2019-05-20,17.6412,,,
2019-05-17,17.6302,,,
2019-05-16,17.7792,,,
2019-05-15,17.6815,,,
2019-05-14,17.5843,,,
2019-05-13,17.3457,,,
2019-05-10,17.5986,,,
2019-05-09,17.57,,,
2019-05-08,17.5254,,,
2019-05-07,17.5876,,,
2019-05-06,17.6475,,,
2019-05-03,17.7543,,,
2019-05-02,17.6049,,,
2019-05-01,17.929,,,
2019-04-30,18.3169,,,
2019-04-29,18.4038,,,
2019-04-26,18.3804,,,
2019-04-25,18.5356,,,
2019-04-24,18.6229,,,
2019-04-23,19.0231,,,
2019-04-22,19.0023,,,
2019-04-19,18.7774,,,
2019-04-18,18.7784,,,
2019-04-17,18.9856,,,
2019-04-16,19.0892,,,
2019-04-15,19.1366,,,
2019-04-12,19.2442,,,
2019-04-11,19.2819,,,
2019-04-10,19.3134,,,
2019-04-09,19.2856,,,
2019-04-08,19.5053,,,
2019-04-05,19.4308,,,
2019-04-04,19.1497,,,
2019-04-03,19.0789,,,
2019-04-02,19.2439,,,
2019-04-01,19.4075,,,
2019-03-29,19.0256,,,
2019-03-28,19.0489,,,
2019-03-27,18.9431,,,
2019-03-26,19.0791,,,
2019-03-25,18.8077,,,
2019-03-22,18.8142,,,
2019-03-21,19.3234,,,
2019-03-20,19.1937,,,
2019-03-19,18.9017,,,
2019-03-18,18.9665,,,
2019-03-15,18.8989,,,
2019-03-14,18.9011,,,
2019-03-13,18.8912,,,
2019-03-12,18.703,,,
2019-03-11,18.4695,,,
2019-03-08,18.2309,,,
2019-03-07,18.5882,,,
2019-03-06,18.7659,,,
2019-03-05,19.0385,,,
2019-03-04,19.0881,,,
2019-03-01,19.0268,,,
2019-02-28,18.7556,,,
2019-02-27,18.9472,,,
2019-02-26,18.8814,,,
2019-02-25,18.9301,,,
2019-02-22,18.8879,,,
2019-02-21,18.789,,,
2019-02-20,19.0259,,,
2019-02-19,18.8185,,,
2019-02-18,18.7203,,,
2019-02-15,18.7202,,,
2019-02-14,18.3214,,,
2019-02-13,18.1348,,,
2019-02-12,17.8486,,,
2019-02-11,15.811,,,
2019-02-08,15.7318,,,
2019-02-07,16.0177,,,
2019-02-06,16.3178,,,
2019-02-05,16.4454,,,
2019-02-04,16.4048,,,
2019-02-01,16.3758,,,
2019-01-31,16.5444,,,
2019-01-30,16.611,,,
2019-01-29,16.3631,,,
2019-01-28,16.294,,,
2019-01-25,16.4629,,,
2019-01-24,16.2613,,,
2019-01-23,16.1644,,,
2019-01-22,16.3613,,,
2019-01-21,16.7376,,,
2019-01-18,16.7376,,,
2019-01-17,16.4014,,,
2019-01-16,16.2474,,,
2019-01-15,16.2709,,,
2019-01-14,16.2394,,,
2019-01-11,16.2421,,,
2019-01-10,16.3443,,,
2019-01-09,16.284,,,
2019-01-08,16.0643,,,
2019-01-07,15.9294,,,
2019-01-04,15.7062,,,
2019-01-03,15.1312,,,
2019-01-02,15.3045,,,
2019-01-01,14.9745,,,
2018-12-31,14.9753,,,
2018-12-28,14.8987,,,
2018-12-27,15.0331,,,
2018-12-26,14.9384,,,
2018-12-25,14.0627,,,
2018-12-24,14.0627,,,
2018-12-21,14.4246,,,
2018-12-20,14.4758,,,
2018-12-19,14.8888,,,
2018-12-18,15.0425,,,
2018-12-17,15.3535,,,
2018-12-14,15.6339,,,
2018-12-13,16.0096,,,
2018-12-12,15.9361,,,
2018-12-11,15.8631,,,
2018-12-10,15.8569,,,
2018-12-07,16.0165,,,
2018-12-06,16.1158,,,
2018-12-05,16.4076,,,
2018-12-04,16.4046,,,
2018-12-03,16.9088,,,
2018-11-30,16.4422,,,
2018-11-29,16.4151,,,
2018-11-28,16.323,,,
2018-11-27,16.0436,,,
2018-11-26,16.0897,,,
2018-11-23,15.814,,,
2018-11-22,16.3444,,,
2018-11-21,16.344,,,
2018-11-20,16.0931,,,
2018-11-19,16.6351,,,
2018-11-16,16.6326,,,
2018-11-15,16.4569,,,
2018-11-14,16.1908,,,
2018-11-13,16.194,,,
2018-11-12,16.5747,,,
2018-11-09,16.9804,,,
2018-11-08,17.0519,,,
2018-11-07,17.4405,,,
2018-11-06,17.1995,,,
2018-11-05,17.2259,,,
