Date,BEst P/E Ratio,price,Returns,transformed,cumret_best,pe_signal
2017-05-16,31.2026,498.239,-0.004420013148140445,0.10810424107892809,170.21520605056696,-1.0
2017-05-17,31.049,492.615,-0.011287755474782113,0.10721447993577037,173.26532922203364,-1.0
2017-05-18,30.8124,492.049,-0.0011489702912010902,0.10584392338322408,173.57930296692504,-1.0
2017-05-19,30.8616,498.151,0.012401203945135553,0.10612892499939178,170.18659023566417,-1.0
2017-05-22,31.2928,497.306,-0.0016962728168768981,0.10862674404190219,170.6449004041656,-1.0
2017-05-23,31.2581,498.134,0.0016649708630098736,0.10842573680448309,170.19428453077046,-1.0
2017-05-24,31.3726,495.958,-0.0043683025049484625,0.10908900276080832,171.374574900709,-1.0
2017-05-25,31.172,487.089,-0.01788256263635235,0.10792698397618965,176.2274477342844,-1.0
2017-05-26,30.6794,487.49,0.0008232581725311494,0.10507349218504715,176.00004123045974,-1.0
2017-05-30,30.7141,481.114,-0.013079242651131362,0.10527449942246625,179.60991274143524,-1.0
2017-05-31,30.5203,479.192,-0.003994895180767899,0.10415187110512272,180.7269250343409,-1.0
2017-06-01,30.4443,482.369,0.006629910349087664,0.10371162470616448,178.86573068878815,-1.0
2017-06-02,30.6145,476.671,-0.011812533558334004,0.10469754493119991,182.15984149081876,-1.0
2017-06-05,30.1905,477.456,0.0016468381755969652,0.102241433442275,181.6951698922313,-1.0
2017-06-06,30.3666,483.197,0.012024144633222766,0.10326153069038745,178.30802642696685,-1.0
2017-06-07,30.717,476.052,-0.01478692955461225,0.10529129829821596,182.42334760822558,-1.0
2017-06-08,30.2689,474.731,-0.002774906942939026,0.1026955823590951,183.20704611635173,-1.0
2017-06-09,30.4924,486.492,0.0247740299243151,0.10399025433497887,176.19086628108835,-1.0
2017-06-12,31.2701,489.765,0.006727757085419617,0.10849524939379229,174.3327212235376,-1.0
2017-06-13,31.3933,493.018,0.006641960940451108,0.10920891197736672,172.5106140044832,-1.0
2017-06-14,31.5828,483.995,-0.018301563026096312,0.1103066316168744,177.49798418196647,-1.0
2017-06-15,31.0166,480.7,-0.006807921569437769,0.10702679594463556,179.3871686939544,-1.0
2017-06-16,30.8666,488.946,0.01715415019762845,0.10615788857827059,174.59451923888815,-1.0
2017-06-19,31.3954,485.599,-0.006845336703848792,0.10922107668049583,176.47421118010982,-1.0
2017-06-20,31.5867,479.55,-0.0124567801828257,0.1103292232083999,179.91818965500056,-1.0
2017-06-21,31.2939,471.879,-0.015996246481076004,0.10863311602925553,184.3958300112585,-1.0
2017-06-22,30.9731,471.281,-0.0012672740257566595,0.10677481280838971,184.75623745966527,-1.0
2017-06-23,30.9466,474.826,0.007522051599788693,0.10662130584033191,182.61428634813197,-1.0
2017-06-26,31.1823,473.693,-0.0023861372376408063,0.10798664894868004,183.28864282067653,-1.0
2017-06-27,31.1338,472.881,-0.001714190414466743,0.10770570223355536,183.774253496727,-1.0
2017-06-28,31.1105,475.575,0.005696993535371453,0.10757073195598,182.15759340905132,-1.0
2017-06-29,31.262,476.161,0.0012321926089471358,0.10844832839600858,181.80992090789437,-1.0
2017-06-30,31.2968,477.905,0.0036626267165937865,0.10864991490500528,180.77775636257593,-1.0
2017-07-03,31.6021,487.49,0.02005628733744169,0.1104184310313467,175.14639700300592,-1.0
2017-07-05,32.4589,477.67,-0.020144002953906726,0.11538162990802325,180.68894683699122,-1.0
2017-07-06,32.0904,472.399,-0.011034814830322204,0.1132470141446534,183.78629739025558,-1.0
2017-07-07,31.551,471.946,-0.000958935137457928,0.11012242325520505,184.05843004235217,-1.0
2017-07-10,31.5168,473.2,0.002657083649400427,0.10992431237567386,183.3036630324123,-1.0
2017-07-11,31.8186,475.685,0.0052514792899409635,0.11167255399680012,181.81589971323316,-1.0
2017-07-12,32.1832,477.094,0.002962044209928738,0.11378457816864448,180.98114855922174,-1.0
2017-07-13,32.2815,479.187,0.004386976151450339,0.11435400212940233,179.74849096148532,-1.0
2017-07-14,32.839,481.776,0.005402901163846341,0.11758344117439201,178.23703751408524,-1.0
2017-07-17,33.4215,481.125,-0.0013512503736176074,0.1209576981137759,178.61300541498036,-1.0
2017-07-18,33.9314,478.781,-0.0048719147830604825,0.1239114038878391,179.9703842348145,-1.0
2017-07-19,34.036,485.459,0.013947921910017369,0.12451732195798428,176.06537917838975,-1.0
2017-07-20,34.7027,483.725,-0.003571877336706053,0.12837932556568765,177.0514508497262,-1.0
2017-07-21,35.2702,479.445,-0.008848002480748463,0.13166669176843504,179.50280277413952,-1.0
2017-07-24,34.9766,478.031,-0.002949243396009993,0.12996595041667003,180.32712456938748,-1.0
2017-07-25,34.7947,484.071,0.012635163828287332,0.12891225541705814,176.78514542494054,-1.0
2017-07-26,35.4228,484.557,0.0010039849526206623,0.132550660195817,176.50725730382499,-1.0
2017-07-27,35.1378,489.382,0.009957548853901654,0.13089973619972356,173.75392278076376,-1.0
2017-07-28,35.7117,488.445,-0.0019146597136797672,0.13422417578343585,174.2780683881739,-1.0
2017-07-31,35.8111,489.565,0.002292991022530666,0.13479997173154704,173.64915123968277,-1.0
2017-08-01,35.9736,489.866,0.0006148315341170107,0.13574128804510902,173.48090311221625,-1.0
2017-08-02,36.0234,488.333,-0.0031294272311203075,0.1360297652907422,174.33674169760698,-1.0
2017-08-03,36.0895,481.769,-0.013441647400441958,0.13641266380352035,178.02427944849234,-1.0
2017-08-04,35.4674,483.445,0.00347884567085055,0.13280901531941613,177.0570758875416,-1.0
